SERIALNUMBER METERNO IPADDRV6 SERVLOC LATITUDE LONGITUDE
2155294357 80772E95 fda0::1b8:1c:6400:8077:2e95 CT2439E -22.99666 -43.259956
2153905970 8061FF32 fda0::13d:1c:6400:8061:ff32 SAT-R-078 -22.910992 -43.19087
2155292007 80772567 fda0::10a:1c:6400:8077:2567 RL982554 -22.9459515 -43.36746212
2153909910 80620E96 fda0::1ca:1c:6400:8062:e96 BAR-R-222 -23.00427 -43.339991
2155294006 80772D36 fda0::12d:1c:6400:8077:2d36 CT616 -22.974984 -43.17706
2155294409 80772EC9 fda0::11a:1c:6400:8077:2ec9 CT3408E -22.98056191 -43.20296378
2155294209 80772E01 fda0::14b:1c:6400:8077:2e01 CT512E -22.938985 -43.182849
2155294620 80772F9C fda0::5f:1c:6400:8077:2f9c RL704135 -22.865817 -43.276966
2155294988 8077310C fda0::197:1c:6400:8077:310c CT596 -22.93420765 -43.18061361
2155168237 807541ED fda0::11:1c:6400:8075:41ed RL858141 -22.777746 -43.366757
2155294563 80772F63 fda0::1c0:1c:6400:8077:2f63 RL861656 -22.74749 -43.475799
2155294068 80772D74 fda0::193:1c:6400:8077:2d74 CT5559E -22.912187 -43.177956
2155294377 80772EA9 fda0::198:1c:6400:8077:2ea9 CT87 -22.910111 -43.183164
2153911649 80621561 fda0::170:1c:6400:8062:1561 NIG-R-006 -22.741663 -43.435333
2155294758 80773026 fda0::145:1c:6400:8077:3026 CT4232E -22.98592165 -43.22730742
2155294845 8077307D fda0::1cc:1c:6400:8077:307d CT3212E -23.012542 -43.318965
2153840692 80610034 fda0::17f:1c:6400:8061:34 AUS-R-006 -22.72639 -43.52162
2153841907 806104F3 fda0::58:1c:6400:8061:4f3 VTR-R-001 -22.848933 -43.524245
2153840664 80610018 fda0::1d4:1c:6400:8061:18 VTR-R-003 -22.855496 -43.533408
2155292191 8077261F fda0::8a:1c:6400:8077:261f CT1042 -22.902293 -43.185584
2155294485 80772F15 fda0::166:1c:6400:8077:2f15 CT1899e -22.910638 -43.203007
2155294246 80772E26 fda0::23:1c:6400:8077:2e26 RL987223 -22.882324 -43.514089
2155167066 80753D5A fda0::1bc:1c:6400:8075:3d5a SC601788 -22.96152098 -43.16909935
2155292443 8077271B fda0::129:1c:6400:8077:271b RL705136 -22.87713286 -43.25729661
2155289742 80771C8E fda0::1d:1c:6400:8077:1c8e RL704997 -22.863892 -43.36611
2153911569 80621511 fda0::1cc:1c:6400:8062:1511 BAR-R-196 -23.00968 -43.35008
2155294146 80772DC2 fda0::11c:1c:6400:8077:2dc2 CT1507E -22.964727 -43.201727
2153911577 80621519 fda0::ad:1c:6400:8062:1519 MTO-R-001 -22.938782 -43.558849
2153911665 80621571 fda0::bd:1c:6400:8062:1571 ITP-R-049 -22.988633 -43.454347
2155168327 80754247 fda0::1c9:1c:6400:8075:4247 RL862129 -22.7072477 -43.4444837
2155293926 80772CE6 fda0::28:1c:6400:8077:2ce6 CT524 -22.908354 -43.174202
2155292096 807725C0 fda0::1bf:1c:6400:8077:25c0 RL861421 -22.764652 -43.4402
2155291961 80772539 fda0::1a9:1c:6400:8077:2539 RL602911 -22.9460074 -43.1868768
2155292439 80772717 fda0::11b:1c:6400:8077:2717 RL60337 -22.96066232 -43.20802774
2155292023 80772577 fda0::19b:1c:6400:8077:2577 CT1125 -22.96619362 -43.17753445
2155293857 80772CA1 fda0::f7:1c:6400:8077:2ca1 RL67824 -22.999887 -43.380469
2155294859 8077308B fda0::b0:1c:6400:8077:308b CT2093 -22.939007 -43.191587
2153907268 80620444 fda0::1ca:1c:6400:8062:444 BAR-R-224 -22.99641 -43.349233
2155294252 80772E2C fda0::16:1c:6400:8077:2e2c CT2303E -22.906974 -43.176171
2155294289 80772E51 fda0::19a:1c:6400:8077:2e51 CT3333E -22.957899 -43.185189
2153920451 806237C3 fda0::19f:1c:6400:8062:37c3 AVD-R-106 -23.009218 -43.367534
2155292090 807725BA fda0::f1:1c:6400:8077:25ba CT134 -22.90935123 -43.19307112
2155286531 80771003 fda0::2d:1c:6400:8077:1003 RL702440 -22.796555 -43.203232
2153841912 806104F8 fda0::1a4:1c:6400:8061:4f8 REC-R-031 -23.015151 -43.485377
2155294561 80772F61 fda0::1d1:1c:6400:8077:2f61 RL702266 -22.8858659 -43.248139
2155294155 80772DCB fda0::12f:1c:6400:8077:2dcb CT1029 -22.976823 -43.190735
2155292444 8077271C fda0::193:1c:6400:8077:271c CT274 -22.90834482 -43.1758189
2155294154 80772DCA fda0::9d:1c:6400:8077:2dca CT639 -22.98387506 -43.20587974
2155294593 80772F81 fda0::12f:1c:6400:8077:2f81 CT688 -22.97457032 -43.18838275
2155294322 80772E72 fda0::80:1c:6400:8077:2e72 CT4229 -22.928277 -43.1748
2155292092 807725BC fda0::1cc:1c:6400:8077:25bc CT2557E -23.011251 -43.325002
2155294917 807730C5 fda0::11b:1c:6400:8077:30c5 CT2292E -22.96556556 -43.19947198
2155294854 80773086 fda0::111:1c:6400:8077:3086 CT2871E -22.929841 -43.182899
2155292034 80772582 fda0::1c8:1c:6400:8077:2582 RL986537 -22.878347 -43.456188
2155289054 807719DE fda0::12a:1c:6400:8077:19de RL704880 -22.806562 -43.305417
2155294088 80772D88 fda0::19a:1c:6400:8077:2d88 CT449 -22.95562107 -43.17551096
2155294850 80773082 fda0::f7:1c:6400:8077:3082 CT1721E -23.004283 -43.381314
2155294439 80772EE7 fda0::c4:1c:6400:8077:2ee7 CT1675E -22.932812 -43.239266
2155293883 80772CBB fda0::ca:1c:6400:8077:2cbb RL603374 -22.9244189 -43.2425982
2155292139 807725EB fda0::1bb:1c:6400:8077:25eb RL860296 -22.76046984 -43.40100233
2155292000 80772560 fda0::59:1c:6400:8077:2560 RL2300 -22.86646181 -43.5489102
2155293989 80772D25 fda0::157:1c:6400:8077:2d25 RL701011 -22.842694 -43.299991
2155293905 80772CD1 fda0::193:1c:6400:8077:2cd1 CT932 -22.904535 -43.176957
2153909976 80620ED8 fda0::1cb:1c:6400:8062:ed8 BAR-R-115 -23.01366 -43.31502
2155294011 80772D3B fda0::1c3:1c:6400:8077:2d3b CT318 -22.953575 -43.193133
2155290101 80771DF5 fda0::19b:1c:6400:8077:1df5 CT319 -22.966804 -43.179805
2155293915 80772CDB fda0::63:1c:6400:8077:2cdb RL862136 -22.8052729 -43.3887127
2155294842 8077307A fda0::f6:1c:6400:8077:307a RL987296 -22.9388947 -43.68612
2155294358 80772E96 fda0::1ca:1c:6400:8077:2e96 CM1137 -22.99641094 -43.34923383
2155294250 80772E2A fda0::19:1c:6400:8077:2e2a RL861935 -22.7400514 -43.3375123
2155294226 80772E12 fda0::38:1c:6400:8077:2e12 RL987540 -22.884725 -43.639882
2155294941 807730DD fda0::1be:1c:6400:8077:30dd CT3601E -23.007313 -43.315169
2155292095 807725BF fda0::af:1c:6400:8077:25bf CT1956 -22.93077 -43.189206
2155167813 80754045 fda0::1c0:1c:6400:8075:4045 RL861529 -22.763545 -43.44365
2155294901 807730B5 fda0::7d:1c:6400:8077:30b5 CT129 -22.914578 -43.206698
2155294050 80772D62 fda0::165:1c:6400:8077:2d62 CT1213 -22.92501452 -43.23334007
2155294820 80773064 fda0::b0:1c:6400:8077:3064 CT1423 -22.928497 -43.178037
2153916767 8062295F fda0::dd:1c:6400:8062:295f CCD-R-018 -22.874324 -43.338201
2155294095 80772D8F fda0::19a:1c:6400:8077:2d8f CT2360E -22.95764604 -43.18398962
2155288131 80771643 fda0::60:1c:6400:8077:1643 RL703623 -22.87494 -43.267372
2155294637 80772FAD fda0::197:1c:6400:8077:2fad CT2095 -22.940675 -43.191688
2155289177 80771A59 fda0::5f:1c:6400:8077:1a59 RL703912 -22.86698328 -43.27174635
2155294514 80772F32 fda0::1c9:1c:6400:8077:2f32 RL861842 -22.694386 -43.424441
2155294856 80773088 fda0::1c3:1c:6400:8077:3088 CT2206e -22.955992 -43.196468
2155291087 807721CF fda0::33:1c:6400:8077:21cf CT5046E -22.989724 -43.349908
2155294553 80772F59 fda0::1ca:1c:6400:8077:2f59 CT3124E -23.001932 -43.347498
2155292065 807725A1 fda0::1bd:1c:6400:8077:25a1 CT5347E -22.986958 -43.356346
2155294076 80772D7C fda0::87:1c:6400:8077:2d7c CT1320 -22.8987746 -43.17995972
2155289595 80771BFB fda0::11:1c:6400:8077:1bfb RL859793 -22.787438 -43.362251
2155291098 807721DA fda0::12d:1c:6400:8077:21da CT1833 -22.907756 -43.170137
2155291148 8077220C fda0::190:1c:6400:8077:220c RL99973 -22.7345406 -43.3618718
2155294280 80772E48 fda0::f7:1c:6400:8077:2e48 CT2277E -22.997969 -43.378226
2155294228 80772E14 fda0::3a:1c:6400:8077:2e14 CT1987E -22.95198 -43.18617
2155294065 80772D71 fda0::b3:1c:6400:8077:2d71 CT3078E -22.95626876 -43.18118857
2155292299 8077268B fda0::1d2:1c:6400:8077:268b RL860113 -22.58117798 -43.28948285
2153840655 8061000F fda0::17f:1c:6400:8061:f AUS-R-004 -22.709912 -43.524734
2153911363 80621443 fda0::1d7:1c:6400:8062:1443 PLM-R-009 -22.874838 -43.63429
2155294259 80772E33 fda0::e0:1c:6400:8077:2e33 CT954E -22.97696867 -43.19664178
2153911575 80621517 fda0::12a:1c:6400:8062:1517 ROS-R-010 -22.790006 -43.349565
2155291102 807721DE fda0::19e:1c:6400:8077:21de RL860648 -22.718316 -43.440553
2155286744 807710D8 fda0::ad:1c:6400:8077:10d8 RL3474 -22.94513849 -43.57692741
2155289047 807719D7 fda0::1c9:1c:6400:8077:19d7 RL861572 -22.70661415 -43.42179872
2155293867 80772CAB fda0::132:1c:6400:8077:2cab CT89 -22.915866 -43.186499
2155290216 80771E68 fda0::2c:1c:6400:8077:1e68 CT730 -22.985149 -43.207981
2155292024 80772578 fda0::41:1c:6400:8077:2578 RL705518 -22.8906931 -43.3233774
2155293922 80772CE2 fda0::176:1c:6400:8077:2ce2 RL862364 -22.760196 -43.31683
2155294510 80772F2E fda0::68:1c:6400:8077:2f2e RL862471 -22.7610944 -43.2958743
2155292025 80772579 fda0::84:1c:6400:8077:2579 CT763 -22.91187456 -43.17518221
2153841962 8061052A fda0::b3:1c:6400:8061:52a BFG-R-023 -22.956718 -43.17932
2155218411 807605EB fda0::1bc:1c:6400:8076:5eb PTS-R-084 -22.982353 -43.191111
2155286768 807710F0 fda0::4e:1c:6400:8077:10f0 RL861540 -22.79336 -43.286231
2155294387 80772EB3 fda0::d6:1c:6400:8077:2eb3 RL600871 -22.957899 -43.194282
2153917110 80622AB6 fda0::166:1c:6400:8062:2ab6 ALC-R-035 -22.91598 -43.24667
2155294212 80772E04 fda0::d5:1c:6400:8077:2e04 CT1577E -22.953867 -43.186894
2155292017 80772571 fda0::d1:1c:6400:8077:2571 RL704455 -22.84965887 -43.2714066
2155294986 8077310A fda0::ed:1c:6400:8077:310a CT1512E -22.996613 -43.25681
2153905994 8061FF4A fda0::ed:1c:6400:8061:ff4a SCO-R-022 -22.996613 -43.25681
2155294855 80773087 fda0::130:1c:6400:8077:3087 CT2450E -22.969515 -43.182809
2155294540 80772F4C fda0::87:1c:6400:8077:2f4c CT779 -22.90550248 -43.19190581
2155294627 80772FA3 fda0::1c4:1c:6400:8077:2fa3 RL987465 -22.9383878 -43.3590601
2155294938 807730DA fda0::14:1c:6400:8077:30da RL603425 -22.916644 -43.219159
2155294588 80772F7C fda0::97:1c:6400:8077:2f7c RL705254 -22.789193 -43.164011
2155294460 80772EFC fda0::19:1c:6400:8077:2efc RL860831 -22.73740931 -43.34372045
2155294851 80773083 fda0::1bf:1c:6400:8077:3083 RL859790 -22.797979 -43.43608
2155167533 80753F2D fda0::22:1c:6400:8075:3f2d RL861459 -22.71450474 -43.55927505
2155293864 80772CA8 fda0::118:1c:6400:8077:2ca8 CT1573E -22.923261 -43.220181
2155294584 80772F78 fda0::c4:1c:6400:8077:2f78 CT490 -22.931083 -43.237947
2155294118 80772DA6 fda0::198:1c:6400:8077:2da6 CT655 -22.91493609 -43.18606104
2155294608 80772F90 fda0::f7:1c:6400:8077:2f90 CT1719e -23.002741 -43.381515
2155294363 80772E9B fda0::1c3:1c:6400:8077:2e9b CT519 -22.955878 -43.196487
2155293799 80772C67 fda0::1bd:1c:6400:8077:2c67 CT2593E -23.00732134 -43.33507435
2153920454 806237C6 fda0::1c5:1c:6400:8062:37c6 HVDC-R-002 -22.71495 -43.302119
2153920465 806237D1 fda0::1c5:1c:6400:8062:37d1 HVDC-R-001 -22.71058 -43.30113
2155294444 80772EEC fda0::1cc:1c:6400:8077:2eec CT3244E -23.009077 -43.333458
2155294987 8077310B fda0::c1:1c:6400:8077:310b CT3233e -22.921384 -43.219205
2155294290 80772E52 fda0::162:1c:6400:8077:2e52 CT2623e -23.009381 -43.367771
2155294380 80772EAC fda0::19f:1c:6400:8077:2eac CT1402e -23.001354 -43.360143
2153916937 80622A09 fda0::1a4:1c:6400:8062:2a09 REC-R-032 -23.018436 -43.507509
2155294481 80772F11 fda0::e1:1c:6400:8077:2f11 CT1724E -22.9622824 -43.20173633
2153920308 80623734 fda0::cf:1c:6400:8062:3734 KND-R-003 -22.838589 -43.480917
2155286581 80771035 fda0::9f:1c:6400:8077:1035 RL705772 -22.8597092 -43.2677314
2155287998 807715BE fda0::1c3:1c:6400:8077:15be HMT-R-014 -22.95158903 -43.19497358
2153891956 M2153891956 fda0::1d2:1c:6404:8061:c874 IMT-C-006 -22.590111 -43.284142
2155168432 807542B0 fda0::1bd:1c:6400:8075:42b0 CT1750E -23.002199 -43.339988
2155294329 80772E79 fda0::80:1c:6400:8077:2e79 CT648 -22.919367 -43.177574
2153920419 806237A3 fda0::14d:1c:6400:8062:37a3 BPD-R-131 -22.935351 -43.179243
2153919538 80623432 fda0::46:1c:6400:8062:3432 GDL-R-015 -22.837751 -43.365699
2153917164 80622AEC fda0::62:1c:6400:8062:2aec CCD-R-019 -22.875154 -43.33788
2155293824 80772C80 fda0::1d4:1c:6400:8077:2c80 RL87808 -22.8640862 -43.564205
2153916787 80622973 fda0::1bd:1c:6400:8062:2973 BAR-R-225 -23.002114 -43.39979
2155294111 80772D9F fda0::14b:1c:6400:8077:2d9f CT958 -22.936026 -43.184909
2153851600 80612AD0 fda0::1d1:1c:6400:8061:2ad0 RCP-R-021 -22.929425 -43.228783
2155294985 80773109 fda0::129:1c:6400:8077:3109 RL704526 -22.870008 -43.262892
2155294399 80772EBF fda0::1be:1c:6400:8077:2ebf CT3115E -23.00536806 -43.32205464
2155294619 80772F9B fda0::1bc:1c:6400:8077:2f9b CT397 -22.976002 -43.188452
2155294014 80772D3E fda0::5:1c:6400:8077:2d3e RL861663 -22.6826482 -43.4411031
2155294383 80772EAF fda0::fa:1c:6400:8077:2eaf CT3191E -22.999513 -43.384658
2155293818 80772C7A fda0::cf:1c:6400:8077:2c7a RL982763 -22.8851324 -43.3681424
2155293906 80772CD2 fda0::1c4:1c:6400:8077:2cd2 RL970358 -22.92194424 -43.37009342
2155292151 807725F7 fda0::29:1c:6400:8077:25f7 CT352 -22.900218 -43.177674
2155294110 80772D9E fda0::131:1c:6400:8077:2d9e CT3304E -22.982479 -43.221878
2155294220 80772E0C fda0::c7:1c:6400:8077:2e0c CT3056E -23.002323 -43.349548
2155293893 80772CC5 fda0::1cc:1c:6400:8077:2cc5 CT2448E -23.00709338 -43.34579849
2155293899 80772CCB fda0::d5:1c:6400:8077:2ccb CT1808E -22.956271 -43.185771
2155294995 80773113 fda0::116:1c:6400:8077:3113 CT823 -22.979552 -43.221056
2155294239 80772E1F fda0::1b6:1c:6400:8077:2e1f CM2729 -23.01313009 -43.49091725
2155294345 80772E89 fda0::133:1c:6400:8077:2e89 CT2790 -22.96327314 -43.20399398
2153919559 80623447 fda0::cf:1c:6400:8062:3447 KND-R-007 -22.842162 -43.484301
2153920315 8062373B fda0::23:1c:6400:8062:373b KND-R-006 -22.83771 -43.478048
2153920449 806237C1 fda0::1c1:1c:6400:8062:37c1 TQR-R-015 -22.913973 -43.399277
2155294351 80772E8F fda0::1c3:1c:6400:8077:2e8f CT972 -22.95265 -43.193455
2153851078 806128C6 fda0::1a4:1c:6400:8061:28c6 REC-R-002 -22.980491 -43.494464
2155294214 80772E06 fda0::1bb:1c:6400:8077:2e06 RL862346 -22.73619499 -43.37639934
2153920363 8062376B fda0::1bc:1c:6400:8062:376b LBN-R-138 -22.9874 -43.2239
2155294896 807730B0 fda0::19f:1c:6400:8077:30b0 CT3041E -23.002832 -43.377766
2155294498 80772F22 fda0::22:1c:6400:8077:2f22 RL890260 -22.716153 -43.526462
2155167045 80753D45 fda0::11b:1c:6400:8075:3d45 CT2786 -22.97091989 -43.20709516
2155294989 8077310D fda0::1b7:1c:6400:8077:310d CT878 -22.9860104 -43.2284801
2153916992 80622A40 fda0::1bc:1c:6400:8062:2a40 PTS-R-089 -22.9823 -43.19368
2153919539 80623433 fda0::1bd:1c:6400:8062:3433 BAR-R-067 -23.00757 -43.335109
2153920299 8062372B fda0::f7:1c:6400:8062:372b BTJ-R-016 -23.0025036 -43.3815765
2155294942 807730DE fda0::12e:1c:6400:8077:30de CT804 -22.9048392 -43.17370145
2155294330 80772E7A fda0::ed:1c:6400:8077:2e7a CT1491E -22.996683 -43.258968
2155294138 80772DBA fda0::123:1c:6400:8077:2dba CT2012E -22.951059 -43.189189
2155294376 80772EA8 fda0::84:1c:6400:8077:2ea8 CT157 -22.910061 -43.17465
2155294384 80772EB0 fda0::3f:1c:6400:8077:2eb0 RL980510 -22.88268411 -43.43181612
2155294587 80772F7B fda0::1cb:1c:6400:8077:2f7b CT3116E -23.01189048 -43.31460187
2155294078 80772D7E fda0::e0:1c:6400:8077:2d7e CT1918E -22.976793 -43.228973
2155291084 807721CC fda0::a9:1c:6400:8077:21cc RL987956 -22.940688 -43.575832
2155294395 80772EBB fda0::1cb:1c:6400:8077:2ebb CT3292E -23.0080833 -43.30597099
2155294949 807730E5 fda0::dd:1c:6400:8077:30e5 CT931 -22.874265 -43.338413
2153920445 806237BD fda0::a5:1c:6400:8062:37bd REC-R-033 -23.027912 -43.466921
2153920312 80623738 fda0::c7:1c:6400:8062:3738 BAR-R-233 -23.002236 -43.349318
2155293821 80772C7D fda0::16:1c:6400:8077:2c7d CT626 -22.913016 -43.188122
2153920437 806237B5 fda0::1b8:1c:6400:8062:37b5 SCO-R-027 -22.99735 -43.260495
2153849426 80612252 fda0::1c1:1c:6400:8061:2252 TQR-R-010 -22.918761 -43.384483
2155294617 80772F99 fda0::55:1c:6400:8077:2f99 CT2177E -22.940068 -43.196775
2153919554 80623442 fda0::1cc:1c:6400:8062:3442 BAR-R-235 -23.006424 -43.333593
2155294461 80772EFD fda0::197:1c:6400:8077:2efd CT2045 -22.94128074 -43.1921371
2153919851 8062356B fda0::d2:1c:6400:8062:356b RAM-R-012 -22.867661 -43.240397
2153856465 M2153856465 fda0::1de:1c:6404:8061:3dd1 LAB-C-120 -22.794645 -43.330012
2153920373 80623775 fda0::198:1c:6400:8062:3775 SAT-R-079 -22.9054 -43.1783
2155294900 807730B4 fda0::62:1c:6400:8077:30b4 CT2860 -22.875301 -43.337975
2153920448 806237C0 fda0::197:1c:6400:8062:37c0 BPD-R-130 -22.941371 -43.192168
2155294364 80772E9C fda0::c7:1c:6400:8077:2e9c CT2920E -23.00490637 -43.32355428
2155294504 80772F28 fda0::46:1c:6400:8077:2f28 RL704513 -22.83921445 -43.321903
2155294791 80773047 fda0::197:1c:6400:8077:3047 CT1572E -22.939687 -43.189761
2153920433 806237B1 fda0::19a:1c:6400:8062:37b1 BFG-R-055 -22.952356 -43.187155
2153920311 80623737 fda0::80:1c:6400:8062:3737 CMR-R-083 -22.904921 -43.184064
2155294994 80773112 fda0::1b5:1c:6400:8077:3112 CT2094E -23.00658415 -43.42919467
2155293860 80772CA4 fda0::123:1c:6400:8077:2ca4 CT1459E -22.95160813 -43.18922098
2155294362 80772E9A fda0::b0:1c:6400:8077:2e9a CT595 -22.935684 -43.189583
2153920313 80623739 fda0::1c1:1c:6400:8062:3739 TQR-R-016 -22.912945 -43.37338
2155293795 80772C63 fda0::61:1c:6400:8077:2c63 RL705767 -22.848915 -43.371734
2155294084 80772D84 fda0::c4:1c:6400:8077:2d84 CT1594 -22.92769407 -43.23625862
2155294075 80772D7B fda0::cf:1c:6400:8077:2d7b RL703368 -22.842928 -43.398071
2155293815 80772C77 fda0::d5:1c:6400:8077:2c77 CT2241E -22.955396 -43.187538
2155294360 80772E98 fda0::92:1c:6400:8077:2e98 RL987783 -22.903015 -43.53977
2155294980 80773104 fda0::12e:1c:6400:8077:3104 CT141 -22.910626 -43.177108
2153920301 8062372D fda0::84:1c:6400:8062:372d SLZ-R-139 -22.9030354 -43.1749889
2153920406 80623796 fda0::7e:1c:6400:8062:3796 SLZ-R-140 -22.9027 -43.1743
2155294509 80772F2D fda0::93:1c:6400:8077:2f2d RL705766 -22.853729 -43.370392
2155294422 80772ED6 fda0::60:1c:6400:8077:2ed6 RL705276 -22.86539 -43.290472
2155294381 80772EAD fda0::39:1c:6400:8077:2ead RL856964 -22.86539 -43.290472
2153920350 8062375E fda0::1cc:1c:6400:8062:375e BAR-R-236 -23.0114842 -43.3254104
2153920418 806237A2 fda0::116:1c:6400:8062:37a2 LBN-R-139 -22.979547 -43.221024
2153851085 806128CD fda0::25:1c:6400:8061:28cd MZB-R-005 -22.843463 -43.79778
2153920446 806237BE fda0::9f:1c:6400:8062:37be FND-R-004 -22.814945 -43.230195
2153852023 80612C77 fda0::1c4:1c:6400:8061:2c77 TIN-R-006 -22.922907 -43.36441
2155287437 8077138D fda0::af:1c:6400:8077:138d BPD-R-036 -22.932029 -43.181008
2 -80750F122 fda0::1:0:0:8075:f12 PSMG-R-0F12  
2155159053 M2155159053 fda0::a:1c:6404:8075:1e0d MFL-C-004  
2155159042 M2155159042 fda0::2:0:4:8075:1e02 MFL-C-002  
2155159034 M2155159034 fda0::1:0:4:8075:1dfa 80751DFA  
137 -80752A22137 fda0::4a:1c:6400:8075:2a22 CBI-R-005  
7 -80750CD57 fda0::1:0:0:8075:cd5 PSMG-R-0CD5  
7128 -8077129E7128 fda0::2b:1c:6400:8077:129e COP-R-060  
13 -80750CD413 fda0::b:0:0:8075:cd4 CRM-R-005  
145 -807529CA145 fda0::1d:1c:6400:8075:29ca PVN-R-006  
2299 -8077121F2299 fda0::1a:1c:6400:8077:121f CMS-R-001  
4836 -8077129A4836 fda0::4c:1c:6400:8077:129a COP-R-041  
7887 -807714527887 fda0::86:1c:6400:8077:1452 PTS-R-004  
12 ----80750CE112121212 fda0::d:0:0:8075:ce1 CRM-R-006  
2155165785 M2155165785 fda0::18:1c:6404:8075:3859 RNG-C-002  
2155162189 M2155162189 fda0::d:1c:6404:8075:2a4d CRM-C-002  
1886 -807541541886 fda0::64:1c:6400:8075:4154 SLZ-R-066  
2862 -80750DB72862 fda0::24:1c:6400:8075:db7 PCI-R-001  
3014 -807529AE3014 fda0::1b:1c:6400:8075:29ae QMC-R-002  
2155159051 M2155159051 fda0::e:1c:6404:8075:1e0b IMT-C-001  
32 -80752A3032 fda0::5:0:0:8075:2a30 RFR-R-002  
2155165803 M2155165803 fda0::1e:1c:6404:8075:386b WLS-C-001  
139 -80752A2C139 fda0::1d:1c:6400:8075:2a2c CRO-R-004  
163 -807529A2163 fda0::1d:1c:6400:8075:29a2 VTL-R-003  
2218 -80754FC32218 fda0::1c:1c:6400:8075:4fc3 QMS-R-002  
129 -80752A24129 fda0::1d:1c:6400:8075:2a24 SJO-R-005  
2155162383 M2155162383 fda0::21:1c:6404:8075:2b0f LAB-C-108  
136 ---807529BF136136136 fda0::28:1c:6400:8075:29bf ROS-R-006  
152 -80752A1F152 fda0::11:1c:6400:8075:2a1f CBI-R-007  
2155287362 M2155287362 fda0::3e:1c:6404:8077:1342 BGU-C-001  
1364 -8075414A1364 fda0::7e:1c:6400:8075:414a SLZ-R-055  
8511 -807714528511 fda0::63:1c:6400:8077:1452 LBN-R-001  
2155287424 M2155287424 fda0::96:1c:6404:8077:1380 PCI-C-002  
3047 -8075396D3047 fda0::64:1c:6400:8075:396d SLZ-R-093  
7085 --8077129E70857085 fda0::4c:1c:6400:8077:129e COP-R-036  
7478 -807713DA7478 fda0::2b:1c:6400:8077:13da LEM-R-032  
810 -807539AA810 fda0::28:1c:6400:8075:39aa RTD-R-000  
8438 -807714528438 fda0::64:1c:6400:8077:1452 RTD-R-000  
1889 -8075415D1889 fda0::a:1c:6400:8075:415d CMR-R-050  
1729 -807539E21729 fda0::13:1c:6400:8075:39e2 RTR-R-001  
2155165811 M2155165811 fda0::8c:1c:6404:8075:3873 ZIN-C-002  
7130 -807713D67130 fda0::9b:1c:6400:8077:13d6 COP-R-062  
2155165793 M2155165793 fda0::6a:1c:6404:8075:3861 LAB-C-106  
2155288694 80771876 fda0::64:1c:6400:8077:1876 CLG-R-008  
2155165815 M2155165815 fda0::67:1c:6404:8075:3877 CXS-C-003  
2155165770 M2155165770 fda0::50:1c:6404:8075:384a RAM-C-002  
2155287695 M2155287695 fda0::49:1c:6404:8077:148f TRG-C-001  
2471 -807712752471 fda0::1d:1c:6400:8077:1275 RTR-02  
831 -80754104831 fda0::8a:1c:6400:8075:4104 RTR-01  
10345 -8077189E10345 fda0::64:1c:6400:8077:189e   
8781 -8075AD7A8781 fda0::28:1c:6400:8075:ad7a BPD-R-056  
2155287634 80771452 fda0::64:1c:6400:8077:1452 RT-05  
7095 -80752A227095 fda0::13:1c:6400:8075:2a22 PTS-R-080  
2153917015 80622A57 fda0::1cb:1c:6400:8062:2a57 BAR-R-202  
2155162059 807529CB fda0::f:1c:6400:8075:29cb   
2155286957 M2155286957 fda0::c6:1c:6404:8077:11ad LAB-C-111  
2153917160 80622AE8 fda0::1cc:1c:6400:8062:2ae8 BAR-R-195  
2155154736 80750D30 fda0::1bf:1c:6400:8075:d30 "Aguardando instala¿¿o"  
2155162161 80752A31 fda0::1bb:1c:6400:8075:2a31 "Aguardando instala¿¿o"  
2153841580 M2153841580 fda0::15f:1c:6404:8061:3ac LAB-C-103  
2153920421 806237A5 fda0::f8:1c:6400:8062:37a5 AVD-R-040  
2153845761 M2153845761 fda0::17a:1c:6404:8061:1401 LAB-C-109  
2153920444 806237BC fda0::14:1c:6400:8062:37bc RCP-R-008  
2155154549 80750C75 fda0::1c0:1c:6400:8075:c75 TESTE1  
2155154649 80750CD9 fda0::1bb:1c:6400:8075:cd9 "Aguardando instala¿¿o"  
2155162057 807529C9 fda0::1bb:1c:6400:8075:29c9 "Aguardando instala¿¿o"  
2155162160 80752A30 fda0::19e:1c:6400:8075:2a30 "Aguardando instala¿¿o"  
2155162198 80752A56 fda0::34:1c:6400:8075:2a56 TESTE2  
2155162206 80752A5E fda0::fb:1c:6400:8075:2a5e "Aguardando instala¿¿o"  
2155168006 80754106 fda0::1bb:1c:6400:8075:4106 "Aguardando instala¿¿o"  
2153844906 M2153844906 fda0::1a8:1c:6404:8061:10aa LAB-C-100  
2155168130 M2155168130 fda0::c8:1c:6404:8075:4182 LAB-C-101  
2155286962 M2155286962 fda0::a7:1c:6404:8077:11b2 LAB-C-001  
1680688892 M1680688892    
2155287006 M2155287006 fda0::82:1c:6404:8077:11de   
2155286995 M2155286995 fda0::ab:1c:6404:8077:11d3   
1681952371 M1681952371    
2155166123 807539AB fda0::12a:1c:6400:8075:39ab   
1680598373 M1680598373    
1680591940 M1680591940    
2155287927 80771577 fda0::d6:1c:6400:8077:1577   
2155288701 8077187D fda0::1bd:1c:6400:8077:187d   
1680808222 M1680808222    
1680702200 M1680702200    
2155288707 80771883 fda0::64:1c:6400:8077:1883   
2155161963 8075296B fda0::1d:1c:6400:8075:296b   
